id,nom,url_image,geo_lat,geo_long
1024,Sur les rochers du lac,https://images.unsplash.com/photo-1570127828934-c60aa3e1e5af?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTR8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,49.413105178914876,-74.71140865145155
1025,Les pins qui chuchotent,https://images.unsplash.com/photo-1573652102907-b75d25910c11?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTF8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,49.35126256838006,-77.0175216372135
1026,La rivière chantante,https://images.unsplash.com/photo-1573652102907-b75d25910c11?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTF8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,49.201203447879934,-78.03083746685597
1027,Le loup bâtisseur,https://images.unsplash.com/photo-1588880331179-bc9b93a8cb5e?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8M3x8Y2hhbGV0fGVufDB8fDB8fA%3D%3D&auto=format&fit=crop&w=500&q=60,49.859209282623205,-75.13490694540896
1028,Le repaire forestier,https://images.unsplash.com/photo-1617067400320-af74e398d405?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTJ8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,48.07104245868151,-73.1267297136887
1029,La grotte de l’ours,https://images.unsplash.com/photo-1573652102907-b75d25910c11?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTF8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,48.35400618500403,-72.43772109891538
1030,Le chant des lucioles,https://images.unsplash.com/photo-1573652102907-b75d25910c11?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTF8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,47.86003679279173,-74.38010238458992
1031,Les vacances verdoyantes,https://images.unsplash.com/photo-1570127828934-c60aa3e1e5af?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTR8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,50.426354434990834,-74.26198709854333
1032,L’échappée Belle,https://images.unsplash.com/photo-1604601638406-edc29b54dcf7?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8Mnx8Y2hhbGV0fGVufDB8fDB8fA%3D%3D&auto=format&fit=crop&w=500&q=60,50.50658320186021,-73.31402974049281
1033,Le Bonheur dans le Pré,https://images.unsplash.com/photo-1570127828934-c60aa3e1e5af?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTR8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,48.24876250133873,-76.07999376014912
1034,Hauts les Coeurs,https://images.unsplash.com/photo-1573652102907-b75d25910c11?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTF8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,48.16835989134074,-78.50537657318091
1035,La Colline aux Coquelicots,https://images.unsplash.com/photo-1588880331179-bc9b93a8cb5e?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8M3x8Y2hhbGV0fGVufDB8fDB8fA%3D%3D&auto=format&fit=crop&w=500&q=60,48.5573227797622,-75.95794546682129
1036,Les temps heureux,https://images.unsplash.com/photo-1570127828934-c60aa3e1e5af?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTR8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,50.43090419334886,-78.13610572377334
1037,Un doux refuge,https://images.unsplash.com/photo-1570127828934-c60aa3e1e5af?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTR8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,48.8924714239045,-74.27610215167702
1038,Mon nid d’Amour,https://images.unsplash.com/photo-1617067400320-af74e398d405?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTJ8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,47.29959267882716,-77.22483473133983
1039,Les souvenirs intemporels,https://images.unsplash.com/photo-1573652102907-b75d25910c11?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTF8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,47.566716515256026,-71.93840081519527
1040,Le Terroir Gourmand,https://images.unsplash.com/photo-1604601638406-edc29b54dcf7?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8Mnx8Y2hhbGV0fGVufDB8fDB8fA%3D%3D&auto=format&fit=crop&w=500&q=60,48.448864333139305,-71.03413714105425
1041,Voyage vers le Nord,https://images.unsplash.com/photo-1573652102907-b75d25910c11?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTF8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,49.408489773347284,-78.37566990611124
1042,Retraite au coin du feu,https://images.unsplash.com/photo-1573652102907-b75d25910c11?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTF8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,50.57827160578875,-77.54939936298295
1043,Reflets de Montagnes,https://images.unsplash.com/photo-1576874748772-584aa2bee2d4?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8OXx8Y2hhbGV0fGVufDB8fDB8fA%3D%3D&auto=format&fit=crop&w=500&q=60,49.35448682019511,-74.05706277984032
1044,Le Requin Skieur,https://images.unsplash.com/photo-1617067400320-af74e398d405?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTJ8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,49.24264787224499,-78.66677177026062
1045,Ivresse des sommets,https://images.unsplash.com/photo-1604601638406-edc29b54dcf7?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8Mnx8Y2hhbGV0fGVufDB8fDB8fA%3D%3D&auto=format&fit=crop&w=500&q=60,49.77222796496829,-75.36377907736923
1046,Perché dans les nuages,https://images.unsplash.com/photo-1588880331179-bc9b93a8cb5e?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8M3x8Y2hhbGV0fGVufDB8fDB8fA%3D%3D&auto=format&fit=crop&w=500&q=60,49.60625863913179,-74.43385877142616
1047,La Villa Bella Vista,https://images.unsplash.com/photo-1617067400320-af74e398d405?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTJ8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,47.441812746334925,-77.98601812693765
1048,La Villa du Nid d’Amour,https://images.unsplash.com/photo-1604601638406-edc29b54dcf7?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8Mnx8Y2hhbGV0fGVufDB8fDB8fA%3D%3D&auto=format&fit=crop&w=500&q=60,49.07259122113494,-71.98302432419075
1049,La Villa des Souvenirs intemporels,https://images.unsplash.com/photo-1576874748772-584aa2bee2d4?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8OXx8Y2hhbGV0fGVufDB8fDB8fA%3D%3D&auto=format&fit=crop&w=500&q=60,50.47762192590494,-73.42174177254839
1050,La Villa Dolce Vita,https://images.unsplash.com/photo-1570127828934-c60aa3e1e5af?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTR8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,49.934842543848255,-78.20189066328838
1051,La Villa de la Charmante Provençale,https://images.unsplash.com/photo-1573652102907-b75d25910c11?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTF8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,50.92897520518805,-72.5614456589283
=======
1000,Havre de paix en forêt,https://images.unsplash.com/photo-1576874748772-584aa2bee2d4?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8OXx8Y2hhbGV0fGVufDB8fDB8fA%3D%3D&auto=format&fit=crop&w=500&q=60,47.17823008230639,-76.37582202623582
1001,Le coucher paradisiaque,https://images.unsplash.com/photo-1570127828934-c60aa3e1e5af?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTR8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,50.74028738044088,-73.03451923895963
1002,La forêt de la sérénité,https://images.unsplash.com/photo-1570127828934-c60aa3e1e5af?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTR8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,49.9983261803854,-72.10655895931237
1003,Le mélèze heureux,https://images.unsplash.com/photo-1570127828934-c60aa3e1e5af?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTR8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,50.43880563008669,-73.79276769908981
1004,La colline chaleureuse,https://images.unsplash.com/photo-1573652102907-b75d25910c11?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTF8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,48.438964343115934,-77.0728079745227
1005,Le paradis du canoë,https://images.unsplash.com/photo-1604601638406-edc29b54dcf7?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8Mnx8Y2hhbGV0fGVufDB8fDB8fA%3D%3D&auto=format&fit=crop&w=500&q=60,49.003894655156216,-72.50796285170549
1006,Le gîte du sanglier,https://images.unsplash.com/photo-1570127828934-c60aa3e1e5af?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTR8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,50.805561140821865,-74.54686419935953
1007,Le chant de la rivière,https://images.unsplash.com/photo-1573652102907-b75d25910c11?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTF8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,49.98372569171037,-72.4870807921987
1008,Les randonnées joyeuses,https://images.unsplash.com/photo-1576874748772-584aa2bee2d4?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8OXx8Y2hhbGV0fGVufDB8fDB8fA%3D%3D&auto=format&fit=crop&w=500&q=60,48.23160118615914,-73.47232081755125
1009,Le paradis du pêcheur,https://images.unsplash.com/photo-1570127828934-c60aa3e1e5af?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTR8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,49.67980785442053,-76.1947242121155
1010,Les yeux de l’ours,https://images.unsplash.com/photo-1617067400320-af74e398d405?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTJ8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,47.678273232908744,-74.0707956091563
1011,Changement d’altitude,https://images.unsplash.com/photo-1570127828934-c60aa3e1e5af?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTR8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,49.36308563594476,-77.72803355838997
1012,La brume joyeuse,https://images.unsplash.com/photo-1576874748772-584aa2bee2d4?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8OXx8Y2hhbGV0fGVufDB8fDB8fA%3D%3D&auto=format&fit=crop&w=500&q=60,49.77933572480649,-78.15851486602321
1013,Le calme des sommets,https://images.unsplash.com/photo-1617067400320-af74e398d405?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTJ8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,48.229868098564694,-78.39140254788347
1014,La Montagne Majestueuse,https://images.unsplash.com/photo-1604601638406-edc29b54dcf7?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8Mnx8Y2hhbGV0fGVufDB8fDB8fA%3D%3D&auto=format&fit=crop&w=500&q=60,48.56834893702795,-73.79531084152833
1015,Le baiser du soleil,https://images.unsplash.com/photo-1588880331179-bc9b93a8cb5e?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8M3x8Y2hhbGV0fGVufDB8fDB8fA%3D%3D&auto=format&fit=crop&w=500&q=60,48.37306434322725,-76.0104178048529
1016,Un été sans fin,https://images.unsplash.com/photo-1588880331179-bc9b93a8cb5e?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8M3x8Y2hhbGV0fGVufDB8fDB8fA%3D%3D&auto=format&fit=crop&w=500&q=60,49.41599958574767,-75.62911444210026
1017,Le bungalow des mirages,https://images.unsplash.com/photo-1570127828934-c60aa3e1e5af?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTR8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,47.701911779763705,-78.66709041924229
1018,La charmante provençale,https://images.unsplash.com/photo-1617067400320-af74e398d405?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTJ8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,47.65549168447014,-78.94289472974616
1019,La perle marine,https://images.unsplash.com/photo-1617067400320-af74e398d405?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTJ8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,49.46004684614887,-71.8711337725822
1020,Attrapez la brise,https://images.unsplash.com/photo-1604601638406-edc29b54dcf7?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8Mnx8Y2hhbGV0fGVufDB8fDB8fA%3D%3D&auto=format&fit=crop&w=500&q=60,47.56193266882137,-75.8109021630469
1021,Le lac tranquille,https://images.unsplash.com/photo-1604601638406-edc29b54dcf7?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8Mnx8Y2hhbGV0fGVufDB8fDB8fA%3D%3D&auto=format&fit=crop&w=500&q=60,47.02335969463157,-73.00075340216355
1022,Escapade lacustre,https://images.unsplash.com/photo-1576874748772-584aa2bee2d4?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8OXx8Y2hhbGV0fGVufDB8fDB8fA%3D%3D&auto=format&fit=crop&w=500&q=60,47.00847406169823,-74.93651504009262
1023,Le roi des pêcheurs,https://images.unsplash.com/photo-1588880331179-bc9b93a8cb5e?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8M3x8Y2hhbGV0fGVufDB8fDB8fA%3D%3D&auto=format&fit=crop&w=500&q=60,49.17239591088923,-76.5712794102586
1024,Sur les rochers du lac,https://images.unsplash.com/photo-1588880331179-bc9b93a8cb5e?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8M3x8Y2hhbGV0fGVufDB8fDB8fA%3D%3D&auto=format&fit=crop&w=500&q=60,49.16767153276227,-78.56945396180969
1025,Les pins qui chuchotent,https://images.unsplash.com/photo-1573652102907-b75d25910c11?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTF8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,50.99567123308641,-72.18216090372532
1026,La rivière chantante,https://images.unsplash.com/photo-1576874748772-584aa2bee2d4?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8OXx8Y2hhbGV0fGVufDB8fDB8fA%3D%3D&auto=format&fit=crop&w=500&q=60,47.86853093079787,-71.87760492297494
1027,Le loup bâtisseur,https://images.unsplash.com/photo-1617067400320-af74e398d405?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTJ8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,48.64127341510057,-75.75922936999824
1028,Le repaire forestier,https://images.unsplash.com/photo-1570127828934-c60aa3e1e5af?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTR8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,48.66478228622456,-71.42713404211928
1029,La grotte de l’ours,https://images.unsplash.com/photo-1617067400320-af74e398d405?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTJ8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,49.364789963243496,-77.39533208566515
1030,Le chant des lucioles,https://images.unsplash.com/photo-1576874748772-584aa2bee2d4?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8OXx8Y2hhbGV0fGVufDB8fDB8fA%3D%3D&auto=format&fit=crop&w=500&q=60,48.38194718154514,-75.71101771662894
1031,Les vacances verdoyantes,https://images.unsplash.com/photo-1573652102907-b75d25910c11?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTF8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,47.084315832379744,-71.75566095371538
1032,L’échappée Belle,https://images.unsplash.com/photo-1576874748772-584aa2bee2d4?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8OXx8Y2hhbGV0fGVufDB8fDB8fA%3D%3D&auto=format&fit=crop&w=500&q=60,47.13131255399363,-73.76576486904519
1033,Le Bonheur dans le Pré,https://images.unsplash.com/photo-1570127828934-c60aa3e1e5af?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTR8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,47.61953625232524,-75.49476090349363
1034,Hauts les Coeurs,https://images.unsplash.com/photo-1604601638406-edc29b54dcf7?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8Mnx8Y2hhbGV0fGVufDB8fDB8fA%3D%3D&auto=format&fit=crop&w=500&q=60,48.05888957759134,-75.58964211120579
1035,La Colline aux Coquelicots,https://images.unsplash.com/photo-1588880331179-bc9b93a8cb5e?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8M3x8Y2hhbGV0fGVufDB8fDB8fA%3D%3D&auto=format&fit=crop&w=500&q=60,48.38547309173482,-71.8762688681772
1036,Les temps heureux,https://images.unsplash.com/photo-1573652102907-b75d25910c11?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTF8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,50.920985641756616,-77.13814725151626
1037,Un doux refuge,https://images.unsplash.com/photo-1570127828934-c60aa3e1e5af?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTR8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,47.29351392654523,-71.1285242466006
1038,Mon nid d’Amour,https://images.unsplash.com/photo-1573652102907-b75d25910c11?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxzZWFyY2h8MTF8fGNoYWxldHxlbnwwfHwwfHw%3D&auto=format&fit=crop&w=500&q=60,50.491330520231614,-75.6117344286501
